year7_pct_incorrect,year8_pct_incorrect,year9_pct_incorrect,year10_pct_incorrect,year11_pct_incorrect,overall_pct_incorrect,most_common_wrong_answer,explanation,_n_extracted,QuestionId,replication
65,50,40,30,20,41,C,"The most common error is failing to apply the correct order of operations (BIDMAS/BODMAS). Students frequently work from left to right, calculating 2 x 3 = 6 and then squaring the result to get 36 (Option C). Another significant cohort of students will mistake the exponent for a multiplier, calculating 3 x 2 = 6 and then 2 x 6 = 12 (Option B). Even in Year 11, under exam pressure, the 'left-to-right' instinctive processing remains a persistent error pattern for foundation-tier students.",6,1195,2
65,50,40,30,22,41,C,"The most common error is failing to apply the correct order of operations (BIDMAS/BODMAS). Students frequently work from left to right, calculating 2 x 3 = 6 first, and then squaring the result to get 36 (Option C). Another significant cohort of students will mistake the exponent for a multiplier, calculating 2 x (3 x 2) = 12 (Option B). Even in Year 11, under exam pressure, many students default to a linear left-to-right processing of the expression.",6,1195,3
65,50,40,30,22,41,C,"The most common error is the BIDMAS/Order of Operations misconception where students work strictly from left to right. They calculate 2 x 3 first to get 6, and then square the result (6²) to get 36 (Option C). A secondary error is Option B, where students multiply the base by the exponent (3 x 2 = 6) and then multiply by the leading 2, or simply calculate 2 x 3 x 2. Even at GCSE level (Year 11), a significant minority of students under pressure revert to left-to-right processing or fail to recog",6,1195,4
92,85,78,70,62,77,C,"This is one of the most persistent misconceptions in secondary mathematics. Students almost universally believe that squaring a negative number results in a positive answer because ""two negatives make a plus."" They fail to realise that scientific calculators follow BIDMAS/BODMAS strictly: the index (Indices) is applied to the 6 before the subtraction/negative sign (Subtraction) is considered. Therefore, the calculator evaluates it as -(6x6). Even high-attaining Year 11 students frequently fall i",6,1229,0
92,88,82,75,68,81,C,"This is one of the most persistent misconceptions in secondary mathematics. Most students believe that squaring a negative number always results in a positive answer because ""a minus times a minus is a plus."" They fail to understand how a scientific calculator processes the Order of Operations (BIDMAS/BODMAS). The calculator treats -6² as -(6²), applying the index before the negation. Students almost universally choose C (36) because they mentally group the negative sign with the 6, effectively ",6,1229,1
95,90,85,75,65,82,C,"This is one of the most persistent misconceptions in secondary mathematics, even among high-attaining students. Most students believe that squaring a negative number always results in a positive answer (Option C). They fail to understand that a scientific calculator follows the order of operations (BIDMAS/BODMAS) strictly: it treats -6² as -(6²), calculating the index before the unary minus. Only by using brackets, i.e., (-6)², would the calculator return 36. Options A and B are less common, typ",6,1229,2
92,85,75,65,55,74,C,"This is a classic ""calculator logic"" vs ""human intuition"" trap. Most students believe that squaring a negative number always results in a positive answer. They fail to realise that calculators follow BIDMAS/BODMAS strictly: the indices (power of 2) are applied to the 6 first, and the negation (multiplication by -1) happens second. Consequently, students overwhelmingly choose 36 (Option C), assuming the negative is ""inside"" the square. Even higher-ability Year 11s frequently fall for this when su",6,1229,3
92,85,78,70,62,77,C,"This is one of the most persistent misconceptions in secondary mathematics. Students have ""negative times a negative equals a positive"" so deeply ingrained that they automatically apply it here. They fail to understand that the calculator follows BIDMAS/BODMAS strictly: the indices (squaring) take priority over the subtraction/negation. Therefore, the calculator treats it as -(6^2) rather than (-6)^2. Even high-attaining Year 11 students frequently fall into this trap because they intuit the exp",6,1229,4
65,52,40,32,25,43,A,"The most common error is the 'Left-to-Right' bias. Despite knowing the acronym BIDMAS/BODMAS, many students process the expression like a sentence. They see the outer brackets and then immediately jump to the first operation they encounter on the left (0.5 ÷ 0.2), failing to identify the 'nested' bracket as the highest priority. Additionally, the presence of decimals often increases the cognitive load, causing students to revert to simpler, incorrect heuristics rather than strictly following ord",6,1310,0
65,52,40,32,25,43,A,"The most common error is the ""left-to-right"" bias. Students often scan the expression and pick the first operation they see inside the outer brackets (0.5 ÷ 0.2), ignoring the hierarchy of nested brackets. Even those who remember BIDMAS/BODMAS often struggle when brackets are nested, failing to identify that they must resolve the innermost set first. Additionally, the presence of decimals adds a cognitive load that often causes students to revert to more primitive ""left-to-right"" processing stra",6,1310,1
65,52,40,32,24,43,A,"The most common error is the 'Left-to-Right' bias. Students often scan the expression like a sentence and assume the first operation they encounter (0.5 ÷ 0.2) must be the starting point, despite the nested brackets. Younger students in Year 7 and 8 often struggle with the 'inner-most bracket' rule, while older students (Year 10-11) who get this wrong often do so because the presence of decimals increases the cognitive load, causing them to revert to more primitive heuristics rather than applyin",6,1310,2
65,52,40,32,25,43,A,"The primary error is the 'Left-to-Right' bias. Students often read mathematical expressions like a sentence, leading them to select Option A (0.5 ÷ 0.2) because it is the first operation encountered. Even students who remember the BIDMAS/BODMAS acronym often struggle with nested brackets; they see the outer brackets and then immediately revert to scanning left-to-right within them, overlooking the innermost set of parentheses. Additionally, the presence of decimals increases the 'cognitive load'",6,1310,3
65,52,40,32,25,43,A,"The most common error is the 'Left-to-Right' bias. Students often see the outermost brackets and immediately look for the first operation appearing on the left-hand side within those brackets (0.5 ÷ 0.2), ignoring the hierarchy of the nested inner parentheses. Additionally, many students struggle with the visual complexity of multiple brackets and default to reading the expression like a sentence. Some may also choose D if they over-rely on the 'Multiplication comes before Division' mnemonic (MD",6,1310,4
